,t
941,2.50764557225564
942,2.50528519291643
943,2.50292404835407
944,2.50056233031181
945,2.49820023050607
946,2.49583794179413
947,2.4934756583978
948,2.49111357324132
949,2.48875187580739
950,2.48639075644216
951,2.48403040593353
952,2.48167101448751
953,2.47931277341249
954,2.47695587506293
955,2.47460051295303
956,2.47224688201712
957,2.46989517831726
958,2.46754559927568
959,2.46519834272476
960,2.46285360554603
961,2.46051158285261
962,2.45817246913886
963,2.45583646025348
964,2.45350375422992
965,2.4511745489448
966,2.44884904171657
967,2.44652742903001
968,2.44420990846423
969,2.44189667870647
970,2.43958793938723
971,2.43728389066571
972,2.43498473072507
973,2.43269065617998
974,2.43040186421672
975,2.42811855155268
976,2.42584091406643
977,2.42356914571774
978,2.42130343936501
979,2.41904398819656
980,2.41679098564549
981,2.41454462365456
982,2.412305093564
983,2.41007258612398
984,2.40784729153048
985,2.40562939655636
986,2.40341908615741
987,2.40121654563644
988,2.39902196207934
989,2.39683552297918
990,2.39465741584524
991,2.39248782874932
992,2.39032695224643
993,2.38817498058053
994,2.38603210905371
995,2.38389853425814
996,2.38177445237681
997,2.37966005844035
998,2.37755554711874
999,2.375461112815
1000,2.37337694837854
1001,2.37130324300611
1002,2.36924018482242
1003,2.36718796090785
1004,2.36514675902069
1005,2.36311676627396
1006,2.36109816948008
1007,2.3590911562117
1008,2.35709591660424
1009,2.35511264246751
1010,2.35314152538581
1011,2.35118275524055
1012,2.34923652284777
1013,2.34730302035194
1014,2.34538244058225
1015,2.34347497601295
1016,2.34158081820316
1017,2.33970015939239
1018,2.33783319226878
1019,2.33598010863989
1020,2.33414109962479
1021,2.33231635476352
1022,2.33050606121732
1023,2.32871040434925
1024,2.32692956697861
1025,2.32516372974998
1026,2.32341307395449
1027,2.32167778233108
1028,2.31995803790058
1029,2.31825402402063
1030,2.31656592394641
1031,2.3148939213178
1032,2.31323820064166
1033,2.31159894607174
1034,2.30997634064083
1035,2.30837056747238
1036,2.30678181018576
1037,2.3052102519902
1038,2.30365607480718
1039,2.3021194602226
1040,2.30060058939586
1041,2.29909964329633
1042,2.29761680271589
1043,2.29615224714707
1044,2.29470615479074
1045,2.29327870454917
1046,2.29187007561116
1047,2.29048044832623
1048,2.28911000421413
1049,2.28775892593858
1050,2.28642739818183
1051,2.28511560585221
1052,2.28382373257519
1053,2.28255196160345
1054,2.28130047459073
1055,2.28006945245132
1056,2.27885907509095
1057,2.27766952023282
1058,2.2765009636295
1059,2.27535357963998
1060,2.27422754299038
1061,2.27312302808119
1062,2.27204020847924
1063,2.27097925641453
1064,2.26994034116232
1065,2.26892363019648
1066,2.2679292900917
1067,2.26695748614286
1068,2.26600838479108
1069,2.26508214977073
1070,2.26417894381824
1071,2.26329892794829
1072,2.26244226288364
1073,2.26160910921383
1074,2.26079962639976
1075,2.26001397356429
1076,2.25925230968657
1077,2.25851479391275
1078,2.25780158664039
1079,2.25711285171611
1080,2.25644875489223
1081,2.25580946177318
1082,2.25519513810015
1083,2.2546059487186
1084,2.25404205870124
1085,2.25350363191623
1086,2.25299083129599
1087,2.25250381920968
1088,2.25204275790773
1089,2.25160781016322
1090,2.25119913862463
1091,2.25081690548956
1092,2.25046127098949
1093,2.2501323937196
1094,2.24983043182382
1095,2.24955554311464
1096,2.24930788582909
1097,2.24908761647295
1098,2.24889488900232
1099,2.24872985360304
1100,2.24859265772644
1101,2.24848344807546
1102,2.24840237229069
1103,2.24834957987525
1104,2.24832522195389
1105,2.24832945117742
1106,2.24836241993699
1107,2.24842427860187
1108,2.24851517562319
1109,2.24863525732907
1110,2.24878466893881
1111,2.24896355562256
1112,2.24917206370442
1113,2.24941033820938
1114,2.24967852164473
1115,2.24997675141793
1116,2.25030516054383
1117,2.25066387727671
1118,2.25105302628276
1119,2.25147273143687
1120,2.25192311369778
1121,2.25240428968737
1122,2.25291637410192
1123,2.25345948065081
1124,2.2540337215342
1125,2.25463920523953
1126,2.25527603717728
1127,2.25594432137073
1128,2.2566441619411
1129,2.25737566162428
1130,2.25813892005729
1131,2.25893403422196
1132,2.25976109923439
1133,2.26062020853658
1134,2.26151145427237
1135,2.26243492808691
1136,2.26339071862999
1137,2.26437890969536
1138,2.26539958304715
1139,2.26645281798643
1140,2.26753869103221
1141,2.26865727438988
1142,2.2698086338061
1143,2.27099283067795
1144,2.27220992439879
1145,2.27345997120089
1146,2.27474302429791
1147,2.27605913423679
1148,2.27740834873023
1149,2.27879071379509
1150,2.28020627475844
1151,2.28165507538928
1152,2.28313715637609
1153,2.28465255456588
1154,2.28620130131695
1155,2.28778342340872
1156,2.28939894572725
1157,2.29104788937981
1158,2.29273027194158
1159,2.29444610799358
1160,2.29619541063697
1161,2.29797819278728
1162,2.29979446601959
1163,2.30164423959444
1164,2.30352752020532
1165,2.30544431095846
1166,2.30739461302275
1167,2.30937842593033
1168,2.31139574845531
1169,2.31344657877326
1170,2.31553091386893
1171,2.31764874730297
1172,2.31980006860706
1173,2.32198486469317
1174,2.32420311989832
1175,2.32645481596462
1176,2.3287399318764
1177,2.33105844469447
1178,2.33341033029645
1179,2.33579556354375
1180,2.33821411855231
1181,2.34066596894621
1182,2.34315108666073
1183,2.3456694433733
1184,2.34822101109338
1185,2.35080576250701
1186,2.35342366815926
1187,2.356074694669
1188,2.35875880683181
1189,2.36147596597991
1190,2.36422612803456
1191,2.36700924652376
1192,2.36982527376525
1193,2.37267416220182
1194,2.37555586287648
1195,2.37847032324355
1196,2.38141748780993
1197,2.38439730234678
1198,2.38740971046125
1199,2.39045465333772
1200,2.39353207232427
1201,2.39664190926935
1202,2.39978410442936
1203,2.4029585938744
1204,2.40616530994279
1205,2.40940418271674
1206,2.41267514012397
1207,2.41597810848925
1208,2.41931301137294
1209,2.42267977078479
1210,2.42607830906637
1211,2.42950854787991
1212,2.43297040841526
1213,2.4364638115506
1214,2.43998867602202
1215,2.44354491602844
1216,2.44713244231371
1217,2.45075116575706
1218,2.45440099693283
1219,2.45808184545783
1220,2.46179362125695
1221,2.46553623590548
1222,2.46930959990297
1223,2.47311362069524
1224,2.47694820193578
1225,2.48081324559639
1226,2.4847086520269
1227,2.4886343202252
1228,2.49259014722418
1229,2.49657602904425
1230,2.50059186244272
1231,2.50463754315284
1232,2.50871296603501
1233,2.51281802596255
1234,2.51695261509013
1235,2.52111662296163
1236,2.52530993706205
1237,2.52953244241939
1238,2.53378401969045
1239,2.53806454601853
1240,2.54237389718505
1241,2.5467119480867
1242,2.55107857161888
1243,2.55547363958082
1244,2.55989702217503
1245,2.56434858702217
1246,2.56882819997311
1247,2.57333572273474
1248,2.57787101321781
1249,2.58243392520044
1250,2.58702431169105
1251,2.5916420244538
1252,2.59628691521043
1253,2.60095883381261
1254,2.60565762955469
1255,2.61038314989325
1256,2.61513524143992
1257,2.61991375332227
1258,2.6247185356068
1259,2.62954943811862
1260,2.63440630998386
1261,2.63928899686695
1262,2.64419734181968
1263,2.64913118718361
1264,2.65409037395552
1265,2.65907474197244
1266,2.66408413141082
1267,2.66911838378641
1268,2.67417734009331
1269,2.6792608402082
1270,2.68436872223929
1271,2.68950082406061
1272,2.69465698303846
1273,2.69983703589442
1274,2.70504082003556
1275,2.7102681742082
1276,2.71551893698022
1277,2.72079294324235
1278,2.72609002701596
1279,2.73141002123562
1280,2.73675275850012
1281,2.74211807026922
1282,2.74750578931139
1283,2.75291574656127
1284,2.75834777137342
1285,2.76380169212352
1286,2.76927733612819
1287,2.77477453006054
1288,2.7802931008399
1289,2.78583287480625
1290,2.79139367761943
1291,2.79697533395678
1292,2.80257766830346
1293,2.80820050723511
1294,2.81384367792658
1295,2.81950700582876
1296,2.82519031499799
1297,2.83089343048895
1298,2.83661617774151
1299,2.84235838223489
1300,2.84811987048404
1301,2.85390047047952
1302,2.85970001050014
1303,2.86551831815492
1304,2.87135521971476
1305,2.87721054021116
1306,2.88308410498277
1307,2.88897573933743
1308,2.89488526884731
1309,2.9008125196093
1310,2.90675731759263
1311,2.91271948863553
1312,2.91869885679316
1313,2.92469524730244
1314,2.93070848629026
1315,2.93673840069016
1316,2.94278481772657
1317,2.94884756780943
1318,2.95492648297401
1319,2.96102139588315
1320,2.96713213870014
1321,2.97325854433678
1322,2.97940044790626
1323,2.98555768505599
1324,2.9917300918944
1325,2.99791750690382
1326,3.00411977004861
1327,3.01033672191244
1328,3.01656820199526
1329,3.02281405079837
1330,3.02907410917125
1331,3.03534821677103
1332,3.04163621303213
1333,3.04793793649849
1334,3.05425322752346
1335,3.06058192949392
1336,3.06692388617716
1337,3.07327894105656
1338,3.07964693669336
1339,3.08602771497078
1340,3.09242111892297
1341,3.09882699408601
1342,3.10524518598513
1343,3.11167554048171
1344,3.11811790578105
1345,3.12457212938622
1346,3.13103805728353
1347,3.13751553598443
1348,3.14400441318299
1349,3.1505045356758
1350,3.15701575104137
1351,3.16353790885937
1352,3.17007085803769
1353,3.17661444847492
1354,3.1831685302743
1355,3.18973295264291
1356,3.19630756381931
1357,3.20289221234304
1358,3.20948674639015
1359,3.21609101490008
1360,3.22270486800453
1361,3.22932815644339
1362,3.23596073229183
