,t
19073,3.17
19074,3.17
19075,3.19
19076,3.2
19077,3.21
19078,3.23
19079,3.22
19080,3.21
19081,3.19
19082,3.17
19083,3.16
19084,3.16
19085,3.16
19086,3.15
19087,3.15
19088,3.17
19089,3.16
19090,3.15
19091,3.14
19092,3.13
19093,3.13
19094,3.12
19095,3.11
19096,3.12
19097,3.13
19098,3.15
19099,3.16
19100,3.17
19101,3.18
19102,3.19
19103,3.18
19104,3.17
19105,3.14
19106,3.12
19107,3.11
19108,3.08
19109,3.06
19110,3.07
19111,3.06
19112,3.06
19113,3.06
19114,2.73
19115,3.15
19116,3.17
19117,3.18
19118,3.15
19119,3.14
19120,3.17
19121,3.19
19122,3.2
19123,3.21
19124,3.22
19125,3.23
19126,3.23
19127,3.21
19128,3.17
19129,3.15
19130,3.15
19131,3.14
19132,3.14
19133,3.15
19134,3.17
19135,3.16
19136,3.17
19137,3.17
19138,3.17
19139,3.17
19140,3.16
19141,3.16
19142,3.17
19143,3.2
19144,3.23
19145,3.27
19146,3.29
19147,3.29
19148,3.3
19149,3.29
19150,3.28
19151,3.25
19152,3.23
19153,3.21
19154,3.2
19155,3.2
19156,3.19
19157,3.18
19158,3.17
19159,3.16
19160,3.15
19161,3.14
19162,3.13
19163,3.13
19164,3.1
19165,3.05
19166,3.05
19167,2.96
19168,3.08
19169,3.09
19170,3.12
19171,3.12
19172,3.13
19173,3.14
19174,3.14
19175,3.12
19176,3.1
19177,3.08
19178,3.06
19179,3.07
19180,3.06
19181,3.06
19182,3.06
19183,3.06
19184,3.05
19185,3.07
19186,3.07
19187,3.09
19188,3.08
19189,3.08
19190,3.08
19191,3.1
19192,3.13
19193,3.16
19194,3.19
19195,3.22
19196,3.21
19197,3.19
19198,3.17
19199,3.15
19200,3.12
19201,3.11
19202,3.1
19203,3.09
19204,3.07
19205,3.06
19206,3.06
19207,3.05
19208,3.04
19209,3.02
19210,3.01
19211,3.02
19212,3.02
19213,3.01
19214,2.99
19215,2.98
19216,2.99
19217,3.02
19218,3.04
19219,3.05
19220,3.06
19221,3.05
19222,3.02
19223,3.01
19224,2.98
19225,2.97
19226,2.96
19227,2.94
19228,2.92
19229,2.91
19230,2.89
19231,2.88
19232,2.89
19233,2.91
19234,2.92
19235,2.93
19236,2.92
19237,2.91
19238,2.91
19239,2.92
19240,2.94
19241,2.99
19242,3.01
19243,3.02
19244,3.03
19245,3.03
19246,3.03
19247,3.02
19248,3.01
19249,2.98
19250,2.98
19251,2.97
19252,2.97
19253,2.97
19254,2.96
19255,2.96
19256,2.96
19257,2.97
19258,2.97
19259,2.98
19260,2.96
19261,2.97
19262,2.98
19263,3.0
19264,3.02
19265,3.04
19266,3.06
19267,3.07
19268,3.08
19269,3.08
19270,3.07
19271,3.06
19272,3.05
19273,3.03
19274,3.02
19275,3.01
19276,3.02
19277,3.02
19278,3.03
19279,3.03
19280,3.04
19281,3.05
19282,3.05
19283,3.05
19284,3.05
19285,3.06
19286,3.06
19287,3.06
19288,3.06
19289,3.07
19290,3.08
19291,3.09
19292,3.1
19293,3.1
19294,3.09
19295,3.1
19296,3.09
19297,3.08
19298,3.07
19299,3.07
19300,3.07
19301,3.05
19302,3.04
19303,3.04
19304,3.04
19305,3.05
19306,3.05
19307,3.04
19308,3.04
19309,3.04
19310,3.06
19311,3.07
19312,3.09
19313,3.11
19314,3.11
19315,3.14
19316,3.16
19317,3.17
19318,3.18
19319,3.17
19320,3.14
19321,3.11
19322,3.1
19323,3.1
19324,3.1
19325,3.1
19326,3.1
19327,3.08
19328,3.09
19329,3.09
19330,3.09
19331,3.09
19332,3.09
19333,3.08
19334,3.07
19335,3.07
19336,3.08
19337,3.08
19338,3.09
19339,3.09
19340,3.09
19341,3.1
19342,3.1
19343,3.09
19344,3.07
19345,3.05
19346,3.04
19347,3.02
19348,3.0
19349,3.0
19350,3.0
19351,2.98
19352,2.97
19353,2.95
19354,2.95
19355,2.94
19356,2.93
19357,2.94
19358,2.94
19359,2.96
19360,2.98
19361,3.0
19362,3.04
19363,3.07
19364,3.08
19365,3.08
19366,3.07
19367,3.05
19368,3.02
19369,3.0
19370,3.02
19371,3.03
19372,3.04
19373,3.03
19374,3.04
19375,3.04
19376,3.04
19377,3.04
19378,3.04
19379,3.03
19380,3.02
19381,3.02
19382,3.01
19383,3.02
19384,3.03
19385,3.04
19386,3.05
19387,3.05
19388,3.04
19389,3.02
19390,2.99
19391,2.96
19392,2.93
19393,2.92
19394,2.93
19395,2.95
19396,2.96
19397,2.96
19398,2.96
19399,2.96
19400,2.98
19401,3.0
19402,3.0
19403,3.0
19404,3.02
19405,3.02
19406,3.02
19407,3.04
19408,3.08
19409,3.11
19410,3.13
19411,3.15
19412,3.15
19413,3.15
19414,3.15
19415,3.11
19416,3.06
19417,3.02
19418,2.99
19419,2.97
19420,2.95
19421,2.94
19422,2.93
19423,2.91
19424,2.91
19425,2.91
19426,2.9
19427,2.91
19428,2.92
19429,2.92
19430,2.92
19431,2.92
19432,2.93
19433,2.94
19434,2.95
19435,2.97
19436,2.99
19437,3.01
19438,3.02
19439,3.01
19440,2.98
19441,2.96
19442,2.94
19443,2.93
19444,2.92
19445,2.92
19446,2.91
19447,2.9
19448,2.91
19449,2.92
19450,2.93
19451,2.92
19452,2.9
19453,2.89
19454,2.89
19455,2.9
19456,2.91
19457,2.93
19458,2.94
19459,2.95
19460,2.96
19461,2.97
19462,2.97
19463,2.96
19464,2.94
19465,2.92
19466,2.9
19467,2.89
19468,2.9
19469,2.91
19470,2.92
19471,2.92
19472,2.91
19473,1.7
19474,2.62
19475,2.92
19476,2.92
19477,2.92
19478,2.94
19479,2.95
19480,2.97
19481,2.99
19482,3.0
19483,3.01
19484,3.03
19485,3.05
19486,3.06
19487,3.06
19488,3.04
19489,3.01
19490,2.96
19491,2.95
19492,2.93
19493,2.92
19494,2.91
19495,2.91
19496,2.91
19497,2.92
19498,2.93
19499,2.93
19500,2.93
19501,2.92
19502,2.93
19503,2.94
19504,2.96
19505,2.97
19506,2.97
19507,3.0
19508,3.02
19509,3.02
19510,3.02
19511,3.01
19512,2.98
19513,2.95
19514,2.92
19515,2.91
19516,2.9
19517,2.89
19518,2.88
19519,2.87
19520,2.89
19521,2.9
19522,2.9
19523,2.91
19524,2.93
19525,2.93
19526,2.95
19527,2.97
19528,2.99
19529,3.0
19530,3.01
19531,3.03
19532,3.04
19533,3.04
19534,3.03
19535,3.02
19536,2.99
19537,2.96
19538,2.94
19539,2.93
19540,2.93
19541,2.93
19542,2.93
19543,2.94
19544,2.94
19545,2.94
19546,2.95
19547,2.96
19548,2.96
19549,2.97
19550,2.98
19551,2.99
19552,3.0
19553,3.0
19554,3.0
19555,3.01
19556,3.02
19557,3.02
19558,3.01
19559,3.01
19560,3.01
19561,3.0
19562,3.0
19563,3.0
19564,3.0
19565,3.0
19566,3.0
19567,3.0
19568,3.0
19569,3.01
19570,3.03
19571,3.04
19572,3.05
19573,3.04
19574,3.05
19575,3.07
19576,3.08
19577,3.09
19578,3.09
19579,3.1
19580,3.11
19581,3.11
19582,3.12
19583,3.11
19584,3.08
19585,3.05
19586,3.03
19587,3.03
19588,3.03
19589,3.02
19590,3.01
19591,3.0
19592,3.0
19593,2.99
19594,2.99
19595,2.98
19596,2.97
19597,2.95
19598,2.93
19599,2.95
19600,2.98
19601,3.0
19602,3.03
19603,3.04
19604,3.05
19605,3.05
19606,3.06
19607,3.04
19608,3.01
19609,2.97
19610,2.95
19611,2.94
19612,2.95
19613,2.95
19614,2.97
19615,2.97
19616,2.97
19617,2.97
19618,2.98
19619,2.97
19620,2.96
19621,2.96
19622,2.98
19623,2.98
19624,2.98
19625,3.01
19626,3.04
19627,3.06
19628,3.07
19629,3.09
19630,3.1
19631,3.11
19632,3.11
19633,3.1
19634,3.09
19635,3.08
19636,3.06
19637,3.05
19638,3.05
19639,3.04
19640,3.05
19641,3.06
19642,3.07
19643,3.09
19644,3.08
19645,3.07
19646,3.08
19647,3.09
19648,3.1
19649,3.12
19650,3.14
19651,3.15
19652,3.16
19653,3.17
19654,3.17
19655,3.17
19656,3.16
19657,3.15
19658,3.13
19659,3.12
19660,3.12
19661,3.12
19662,3.12
19663,3.11
19664,3.1
19665,3.09
19666,3.1
19667,3.1
19668,3.11
19669,3.11
19670,3.11
19671,3.14
19672,3.16
19673,3.17
19674,3.17
19675,3.18
19676,3.19
19677,3.2
19678,3.21
19679,3.2
19680,3.18
19681,3.15
19682,3.12
19683,3.1
19684,3.06
19685,3.06
19686,3.07
19687,3.07
19688,3.07
19689,3.06
19690,3.05
19691,3.07
19692,3.07
19693,3.06
19694,3.06
19695,3.07
19696,3.09
19697,3.11
19698,3.15
19699,3.18
19700,3.2
19701,3.19
19702,3.18
19703,3.16
19704,3.16
19705,3.15
19706,3.14
19707,3.14
19708,3.13
19709,3.12
19710,3.12
19711,3.11
19712,3.11
19713,3.1
19714,3.11
19715,3.11
19716,3.12
19717,3.12
19718,3.13
19719,3.13
19720,3.15
19721,3.19
19722,3.22
19723,3.25
19724,3.24
19725,3.22
19726,3.2
19727,3.18
19728,3.18
19729,3.18
19730,3.18
19731,3.17
19732,3.17
19733,3.17
19734,3.18
19735,3.18
19736,3.19
19737,3.2
19738,3.2
19739,3.22
19740,3.24
19741,3.25
19742,3.26
19743,3.27
19744,3.29
19745,3.31
19746,3.33
19747,3.37
19748,3.39
19749,3.41
19750,3.42
19751,3.42
19752,3.4
19753,3.35
19754,3.32
19755,3.31
19756,3.3
19757,3.3
19758,3.31
19759,3.31
19760,3.32
19761,3.33
19762,3.36
19763,3.35
19764,3.35
19765,3.37
19766,3.39
19767,3.42
19768,3.43
19769,3.45
19770,3.46
19771,3.48
19772,3.49
19773,3.5
19774,3.49
19775,3.48
19776,3.45
19777,3.42
19778,3.38
19779,3.36
19780,3.36
19781,3.36
19782,3.37
19783,3.38
19784,3.39
19785,3.38
19786,3.38
19787,3.38
19788,3.38
19789,3.38
19790,3.39
19791,3.41
19792,3.42
19793,3.44
19794,3.46
19795,3.49
19796,3.53
19797,3.55
19798,3.56
19799,3.55
19800,3.54
19801,3.52
19802,3.52
19803,3.52
19804,3.51
19805,3.52
19806,3.51
19807,3.5
19808,3.5
19809,3.51
19810,3.52
19811,3.51
19812,3.5
19813,3.49
19814,3.5
19815,3.52
19816,3.56
19817,3.58
19818,3.59
19819,3.61
19820,3.64
19821,3.66
19822,3.67
19823,3.66
19824,3.64
19825,3.62
19826,3.59
19827,3.58
19828,3.57
19829,3.56
19830,3.57
19831,3.56
19832,3.56
19833,3.57
19834,3.57
19835,3.56
19836,3.55
19837,3.56
19838,3.58
19839,3.6
19840,3.63
19841,3.66
19842,3.66
19843,3.69
19844,3.72
19845,3.74
19846,3.75
19847,3.75
19848,3.73
19849,3.71
19850,3.67
19851,3.65
19852,3.64
19853,3.63
19854,3.63
19855,3.63
19856,3.64
19857,3.64
19858,3.63
19859,3.62
19860,3.63
19861,3.64
19862,3.63
19863,3.65
19864,3.66
19865,3.68
19866,3.7
19867,3.72
19868,3.75
19869,3.76
19870,3.76
19871,3.76
19872,3.74
19873,3.73
19874,3.69
19875,3.66
19876,3.66
19877,3.63
19878,3.61
19879,3.6
19880,3.57
19881,3.55
19882,3.52
19883,3.49
19884,3.46
19885,3.44
19886,3.44
19887,3.42
19888,3.44
19889,3.43
19890,3.45
19891,3.47
19892,3.49
19893,3.52
19894,3.52
19895,3.52
19896,3.5
19897,3.46
19898,3.43
19899,3.4
19900,3.39
19901,3.38
19902,3.38
19903,3.38
19904,3.4
19905,3.41
19906,3.41
19907,3.41
19908,3.39
19909,3.36
19910,3.36
19911,3.38
19912,3.43
19913,3.47
19914,3.5
19915,3.52
19916,3.55
19917,3.59
19918,3.62
19919,3.61
19920,3.61
19921,3.59
19922,3.58
19923,3.56
19924,3.54
19925,3.52
19926,3.52
19927,3.52
19928,3.52
19929,3.53
19930,3.54
19931,3.55
19932,3.57
19933,3.58
19934,3.6
19935,3.63
19936,3.65
19937,3.68
19938,3.69
19939,3.71
19940,3.74
19941,3.77
19942,3.79
19943,3.79
19944,3.78
19945,3.76
19946,3.72
19947,3.69
19948,3.67
19949,3.66
19950,3.66
19951,3.65
19952,3.64
19953,3.64
19954,3.63
19955,3.6
19956,3.58
19957,3.56
19958,3.55
19959,3.55
19960,3.56
19961,3.57
19962,3.58
19963,3.6
19964,3.61
19965,3.62
19966,3.62
19967,3.6
19968,3.57
19969,3.53
19970,3.49
19971,3.44
19972,3.42
19973,3.41
19974,3.41
19975,3.37
19976,3.34
19977,3.34
19978,3.33
19979,3.32
19980,3.33
19981,3.33
19982,3.32
19983,3.33
19984,3.33
19985,3.37
19986,3.38
19987,3.39
19988,3.41
19989,3.45
19990,3.46
19991,3.48
19992,3.46
19993,3.42
19994,3.37
19995,3.34
19996,3.31
19997,3.29
19998,3.28
19999,3.26
20000,3.26
20001,3.25
20002,3.23
20003,3.23
20004,3.23
20005,3.24
20006,3.27
20007,3.28
20008,3.3
20009,3.3
20010,3.32
20011,3.33
20012,3.35
20013,3.37
20014,3.37
20015,3.34
20016,3.3
20017,3.27
20018,3.26
20019,3.27
20020,3.27
20021,3.29
20022,3.3
20023,3.33
20024,3.35
20025,3.37
20026,3.38
20027,3.39
20028,3.41
20029,3.41
20030,3.42
20031,3.42
20032,3.44
20033,3.45
20034,3.44
20035,3.44
20036,3.44
20037,3.43
20038,3.4
20039,3.37
20040,3.34
20041,3.32
20042,3.3
20043,3.28
20044,3.27
20045,3.26
20046,3.26
20047,3.26
20048,3.26
20049,3.28
20050,3.31
20051,3.32
20052,3.33
20053,3.35
20054,3.39
20055,3.43
20056,3.45
20057,3.47
20058,3.45
20059,3.44
20060,3.42
20061,3.4
20062,3.36
20063,3.33
20064,3.33
20065,3.33
20066,3.31
20067,3.3
20068,3.29
20069,3.27
20070,3.27
20071,3.28
20072,3.28
20073,3.28
20074,3.28
20075,3.28
20076,3.29
20077,3.29
20078,3.3
20079,3.3
20080,3.3
20081,3.3
20082,3.31
20083,3.31
20084,3.32
20085,3.32
20086,3.31
20087,3.29
20088,3.26
20089,3.24
20090,3.22
20091,3.21
20092,3.2
20093,3.18
20094,3.16
20095,3.13
20096,3.13
20097,3.14
20098,3.16
20099,3.16
20100,3.16
20101,3.14
20102,3.14
20103,3.16
20104,3.18
20105,3.19
20106,3.19
20107,3.18
20108,3.18
20109,3.17
20110,3.16
20111,3.16
20112,3.15
20113,3.13
20114,3.12
20115,3.12
20116,3.11
20117,3.11
20118,3.11
20119,3.11
20120,3.11
20121,3.12
20122,3.13
20123,3.14
20124,3.15
20125,3.16
20126,3.17
20127,3.19
20128,3.2
20129,3.22
20130,3.22
20131,3.22
20132,3.23
20133,3.22
20134,3.21
20135,3.21
20136,3.21
20137,3.21
20138,3.21
20139,3.19
20140,3.19
20141,3.22
20142,3.22
20143,3.21
20144,3.21
20145,3.2
20146,3.18
20147,3.17
20148,3.18
20149,3.24
20150,3.29
20151,3.33
20152,3.37
20153,3.38
20154,3.37
20155,3.37
20156,3.34
20157,3.32
20158,3.29
20159,3.27
20160,3.25
20161,3.26
20162,3.26
20163,3.25
20164,3.25
20165,3.24
20166,3.24
20167,3.24
20168,3.24
20169,3.25
20170,3.24
20171,3.25
20172,3.25
20173,3.28
20174,3.31
20175,3.36
20176,3.39
20177,3.42
20178,3.42
20179,3.4
20180,3.4
20181,3.4
20182,3.38
20183,3.36
20184,3.34
20185,3.32
20186,3.31
20187,3.31
20188,3.31
20189,3.31
20190,3.31
20191,3.32
20192,3.32
20193,3.32
20194,3.32
20195,3.33
20196,3.34
20197,3.35
20198,3.36
20199,3.37
20200,3.39
20201,3.41
20202,3.42
20203,3.43
20204,3.45
20205,3.45
20206,3.45
20207,3.45
20208,3.46
20209,3.46
20210,3.46
20211,3.46
20212,3.46
20213,3.46
20214,3.47
20215,3.47
20216,3.46
20217,3.44
20218,3.43
20219,3.42
20220,3.41
20221,3.4
20222,3.4
20223,3.42
20224,3.43
20225,3.46
20226,3.47
20227,3.49
20228,3.5
20229,3.49
20230,3.48
20231,3.47
20232,3.45
20233,3.43
20234,3.42
20235,3.4
20236,3.39
20237,3.38
20238,3.38
20239,3.39
20240,3.41
20241,3.43
20242,3.46
20243,3.47
20244,3.49
20245,3.52
20246,3.14
20247,3.59
20248,3.63
20249,3.66
20250,3.66
20251,3.67
20252,3.68
20253,3.69
20254,3.69
20255,3.67
20256,3.63
20257,3.6
20258,3.56
20259,3.53
20260,3.5
20261,3.48
20262,3.45
20263,3.44
20264,3.46
20265,3.48
20266,3.5
20267,3.52
20268,3.53
20269,3.56
20270,3.6
20271,3.64
20272,3.68
20273,3.71
20274,3.72
20275,3.73
20276,3.75
20277,3.76
20278,3.76
20279,3.74
20280,3.71
20281,3.69
20282,3.66
20283,3.66
20284,3.65
20285,3.65
20286,3.65
20287,3.65
20288,3.66
20289,3.69
20290,3.71
20291,3.74
20292,3.78
20293,3.83
20294,3.9
20295,3.97
20296,4.0
20297,4.02
20298,4.0
20299,3.99
20300,3.99
20301,4.0
20302,3.98
20303,3.97
20304,3.95
20305,3.93
20306,3.92
20307,3.92
20308,3.91
20309,3.9
20310,3.92
20311,3.93
20312,3.93
20313,3.94
20314,3.95
20315,3.96
20316,3.97
20317,3.97
20318,3.98
20319,4.01
20320,4.04
20321,4.05
20322,4.08
20323,4.08
20324,4.1
20325,4.1
20326,4.1
20327,4.09
20328,4.06
20329,4.04
20330,4.01
20331,3.98
20332,3.96
20333,3.93
20334,3.93
20335,3.94
20336,3.92
20337,3.94
20338,3.95
20339,3.96
20340,3.97
20341,3.98
20342,4.02
20343,4.04
20344,4.08
20345,4.11
20346,4.15
20347,4.17
20348,4.19
20349,4.19
20350,4.19
20351,4.18
20352,4.16
20353,4.14
20354,4.11
20355,4.09
20356,4.09
20357,4.08
20358,4.08
20359,4.08
20360,4.08
20361,4.1
20362,4.12
20363,4.14
20364,4.15
20365,4.16
20366,4.19
20367,4.22
20368,4.25
20369,4.27
20370,4.29
20371,4.3
20372,4.32
20373,4.32
20374,4.31
20375,4.3
20376,4.28
20377,4.27
20378,4.25
20379,4.23
20380,4.23
20381,4.23
20382,4.2
20383,4.19
20384,4.17
20385,4.17
20386,4.17
20387,4.18
20388,4.18
20389,4.19
20390,4.21
20391,4.23
20392,4.26
20393,4.29
20394,4.3
20395,4.32
20396,4.34
20397,4.33
20398,4.32
20399,4.3
20400,4.27
20401,4.25
20402,4.23
20403,4.21
20404,4.19
20405,4.18
20406,4.18
20407,4.17
20408,4.18
20409,4.21
20410,4.24
20411,4.27
20412,4.31
20413,4.36
20414,4.39
20415,4.44
20416,4.49
20417,4.51
20418,4.51
20419,4.52
20420,4.53
20421,4.54
20422,4.55
20423,4.54
20424,4.53
20425,4.51
20426,4.49
20427,4.48
20428,4.48
20429,4.48
20430,4.48
20431,4.47
20432,4.46
20433,4.44
20434,4.45
20435,4.47
20436,4.48
20437,4.48
20438,4.48
20439,4.5
20440,4.52
20441,4.55
20442,4.57
20443,1.45
20444,3.67
20445,4.59
20446,4.59
20447,4.57
20448,4.58
20449,4.57
20450,4.54
20451,4.53
20452,4.5
20453,4.48
20454,4.47
20455,4.46
20456,4.48
20457,4.47
20458,4.42
20459,4.41
20460,4.42
20461,4.45
20462,4.45
20463,4.48
20464,4.51
20465,4.55
20466,4.56
20467,4.59
20468,4.6
20469,4.63
20470,4.65
20471,4.65
20472,4.62
20473,4.59
20474,4.56
20475,4.55
20476,4.55
20477,4.59
20478,4.6
20479,4.6
20480,4.62
20481,4.63
20482,4.63
20483,4.64
20484,4.65
20485,4.68
20486,4.72
20487,4.76
20488,4.8
20489,4.83
20490,4.85
20491,4.88
20492,4.89
20493,4.91
20494,4.9
20495,4.86
20496,4.8
20497,4.75
20498,4.71
20499,4.68
20500,4.66
20501,4.64
20502,4.63
20503,4.61
20504,4.61
20505,4.61
20506,4.63
20507,4.64
20508,4.66
20509,4.69
20510,4.72
20511,4.76
20512,4.77
20513,4.79
20514,4.81
20515,4.84
20516,4.87
20517,4.88
20518,4.85
20519,4.82
20520,4.78
20521,4.75
20522,4.72
20523,4.69
20524,4.66
20525,4.63
20526,4.6
20527,4.59
20528,4.58
20529,4.59
20530,4.61
20531,4.64
20532,4.66
20533,4.69
20534,4.73
20535,4.76
20536,4.82
20537,4.87
20538,4.89
20539,4.91
20540,4.91
20541,4.9
20542,4.89
20543,4.88
20544,4.85
20545,4.81
20546,4.78
20547,4.75
20548,4.73
20549,4.72
20550,4.71
20551,4.7
20552,4.69
20553,4.71
20554,4.75
20555,4.81
20556,4.88
20557,4.94
20558,5.01
20559,5.09
20560,5.09
20561,5.14
20562,5.17
20563,5.18
20564,5.16
20565,5.13
20566,5.1
20567,5.09
20568,5.08
20569,5.06
20570,5.06
20571,5.05
20572,5.04
20573,5.03
20574,5.03
20575,5.03
20576,5.03
20577,5.03
20578,5.04
20579,5.04
20580,5.05
20581,5.06
20582,5.08
20583,5.08
20584,5.08
20585,5.1
20586,5.15
20587,5.18
20588,5.19
20589,5.2
20590,5.21
20591,5.18
20592,5.15
20593,5.11
20594,5.06
20595,5.03
20596,5.0
20597,4.98
20598,4.97
20599,4.95
20600,4.96
20601,4.96
20602,4.95
20603,4.95
20604,4.93
20605,4.96
20606,4.97
20607,5.0
20608,5.04
20609,5.05
20610,5.07
20611,5.1
20612,5.13
20613,5.16
20614,5.18
20615,5.21
20616,5.21
20617,5.18
20618,5.15
20619,5.11
20620,5.08
20621,5.06
20622,5.05
20623,5.04
20624,5.05
20625,5.06
20626,5.07
20627,5.09
20628,5.12
20629,5.16
20630,5.19
20631,5.22
20632,5.24
20633,5.24
20634,5.25
20635,5.28
20636,5.32
20637,5.33
20638,5.32
20639,5.31
20640,5.28
20641,5.24
20642,5.21
20643,5.16
20644,5.13
20645,5.11
20646,5.09
20647,5.1
20648,5.11
20649,5.09
20650,5.09
20651,5.09
20652,5.11
20653,5.13
20654,5.15
20655,5.18
20656,5.19
20657,5.2
20658,5.21
20659,5.22
20660,5.24
20661,5.27
20662,5.28
20663,5.28
20664,5.26
20665,5.24
20666,5.21
20667,5.18
20668,5.15
20669,5.13
20670,5.11
20671,5.09
20672,5.09
20673,5.1
20674,5.11
20675,5.11
20676,5.12
20677,5.14
20678,5.17
20679,5.18
20680,5.18
20681,5.18
20682,5.2
20683,5.22
20684,5.25
20685,5.29
20686,5.3
20687,5.28
20688,5.25
20689,5.2
20690,5.14
20691,5.09
20692,5.06
20693,5.03
20694,5.0
20695,4.98
20696,4.98
20697,4.99
20698,5.01
20699,5.02
20700,5.05
20701,5.09
20702,5.12
20703,5.17
20704,5.2
20705,5.2
20706,5.22
20707,5.24
20708,5.25
20709,5.25
20710,5.23
20711,5.21
20712,5.17
20713,5.13
20714,5.1
20715,5.08
20716,5.07
20717,5.06
20718,5.06
20719,5.06
20720,5.08
20721,5.1
20722,5.12
20723,5.16
20724,5.19
20725,5.23
20726,5.31
20727,5.37
20728,5.4
20729,5.41
20730,5.42
20731,5.44
20732,5.46
20733,5.44
20734,5.41
20735,5.36
20736,5.33
20737,5.3
20738,5.27
20739,5.25
20740,5.23
20741,5.23
20742,5.21
20743,5.21
20744,5.22
20745,5.25
20746,5.29
20747,5.36
20748,5.42
20749,5.44
20750,5.51
20751,5.55
20752,5.59
20753,5.67
20754,5.69
20755,5.7
20756,5.7
20757,5.65
20758,5.61
20759,5.57
20760,5.52
20761,5.47
20762,5.43
20763,5.39
20764,5.38
20765,5.36
20766,5.36
20767,5.37
20768,5.38
20769,5.45
20770,5.5
20771,4.89
20772,5.59
20773,5.64
20774,5.71
20775,5.7
20776,5.65
20777,5.63
20778,5.67
20779,5.7
20780,5.71
20781,5.72
20782,5.71
20783,5.68
20784,5.67
20785,5.64
20786,5.62
20787,5.61
20788,5.6
20789,5.6
20790,5.6
20791,5.61
20792,5.65
20793,5.72
20794,5.79
20795,5.86
20796,5.89
20797,5.9
20798,5.89
20799,5.89
20800,5.88
20801,5.87
20802,5.88
20803,5.89
20804,5.9
20805,5.9
20806,5.88
20807,5.87
20808,5.85
20809,5.83
20810,5.81
20811,5.79
20812,5.77
20813,5.75
20814,5.74
20815,5.75
20816,5.78
20817,5.85
20818,5.89
20819,5.94
20820,6.03
20821,6.12
20822,3.09
20823,6.24
20824,5.12
20825,6.39
20826,6.24
20827,6.25
20828,6.21
20829,6.19
20830,6.16
20831,6.13
20832,6.1
20833,6.08
20834,6.05
20835,6.03
20836,6.02
20837,6.02
20838,6.02
20839,6.03
20840,6.05
20841,6.12
20842,6.23
20843,6.32
20844,6.36
20845,6.4
20846,6.46
20847,6.59
20848,6.64
20849,6.62
20850,6.62
20851,6.58
20852,6.57
20853,6.53
20854,6.51
20855,6.47
20856,6.42
20857,6.38
20858,6.34
20859,6.31
20860,6.28
20861,6.26
20862,6.24
20863,6.24
20864,6.25
20865,6.31
20866,6.38
20867,6.45
20868,6.5
20869,6.62
20870,6.67
20871,6.76
20872,6.84
20873,6.86
20874,6.83
20875,6.78
20876,6.71
20877,6.65
20878,6.62
20879,6.59
20880,6.55
20881,6.51
20882,6.48
20883,6.46
20884,6.45
20885,6.43
20886,6.44
20887,6.45
20888,6.48
20889,6.54
20890,6.61
20891,6.63
20892,6.66
20893,6.69
20894,6.75
20895,6.82
20896,6.88
20897,6.9
20898,6.91
20899,6.91
20900,6.91
20901,6.88
20902,6.82
20903,6.76
20904,6.71
20905,6.66
20906,6.62
20907,6.6
20908,6.58
20909,6.59
20910,6.61
20911,6.63
20912,6.66
20913,6.69
20914,6.72
20915,6.75
20916,6.81
20917,6.88
20918,6.89
20919,6.9
20920,6.92
20921,6.92
20922,6.94
20923,6.97
20924,6.99
20925,7.0
20926,6.98
20927,6.93
20928,6.86
20929,6.8
20930,6.76
20931,6.74
20932,6.74
20933,6.75
20934,6.77
20935,6.78
20936,6.82
20937,6.86
20938,6.91
20939,6.96
20940,7.02
20941,7.08
20942,7.13
20943,7.19
20944,7.11
20945,7.25
20946,7.29
20947,7.31
20948,7.31
20949,7.31
20950,7.29
20951,7.26
20952,7.22
20953,7.19
20954,7.18
20955,7.18
20956,7.19
20957,7.2
20958,7.2
20959,7.21
20960,7.23
20961,7.26
20962,7.3
20963,7.36
20964,7.44
20965,7.38
20966,7.38
20967,7.1
20968,7.65
20969,7.68
20970,7.68
20971,7.68
20972,7.71
20973,7.73
20974,7.71
20975,7.68
20976,7.64
20977,7.59
20978,7.56
20979,7.53
20980,7.51
20981,7.51
20982,7.51
20983,7.52
20984,7.54
20985,7.57
20986,7.6
20987,7.65
20988,7.71
20989,7.79
20990,7.87
20991,7.94
20992,7.96
20993,7.98
20994,7.98
20995,7.97
20996,7.98
20997,7.98
20998,7.97
20999,7.95
21000,7.9
21001,7.85
21002,7.81
21003,7.77
21004,7.76
21005,7.76
21006,7.78
21007,7.79
21008,7.8
21009,7.84
21010,7.88
21011,7.93
21012,8.01
21013,8.06
21014,8.1
21015,8.14
21016,8.14
21017,8.16
21018,8.18
21019,8.17
21020,8.2
21021,8.21
21022,8.2
21023,8.14
21024,8.07
21025,8.0
21026,7.95
21027,7.91
21028,7.89
21029,7.87
21030,7.87
21031,7.88
21032,7.89
21033,7.93
21034,7.98
21035,8.04
21036,8.13
21037,8.23
21038,8.31
21039,8.39
21040,8.45
21041,8.44
21042,8.41
21043,8.38
21044,8.33
21045,8.29
21046,8.25
21047,8.21
21048,8.18
21049,8.15
21050,8.14
21051,8.15
21052,8.17
21053,8.2
21054,8.22
21055,8.23
21056,8.25
21057,8.28
21058,8.32
21059,8.36
21060,8.41
21061,8.44
21062,8.5
21063,8.59
21064,8.69
21065,8.73
21066,8.71
21067,8.67
21068,8.63
21069,8.6
21070,8.55
21071,8.49
